,postcode,num_streets,age,weekends,profitable,prediction
21981,5333,8,73.0,4,1,1
21982,5333,7,69.0,4,1,1
21983,5333,7,42.0,4,1,1
21984,5333,10,69.0,4,1,1
21985,5333,8,69.0,4,1,1
21986,5333,7,60.0,4,0,0
21987,5333,7,66.0,4,0,0
21988,5333,8,78.0,4,0,0
21989,5333,7,74.0,4,0,0
21990,5333,7,46.0,4,0,0
21991,5333,7,66.0,4,0,0
21992,5333,9,67.0,4,0,0
21993,5333,7,84.0,4,0,0
21994,5333,8,62.0,4,0,0
21995,5333,7,61.0,4,0,0
21996,5340,1,58.0,4,1,1
21997,5340,7,87.0,4,0,0
21998,5341,7,78.0,4,1,1
21999,5341,7,56.0,4,1,1
22000,5341,7,68.0,4,1,1
22001,5341,7,68.0,4,1,1
22002,5341,7,80.0,4,1,1
22003,5341,8,81.0,4,1,1
22004,5341,7,74.0,4,0,0
22005,5341,7,68.0,4,0,1
22006,5341,7,85.0,4,0,0
22007,5341,7,69.0,4,0,0
22008,5341,7,67.0,4,0,0
22009,5341,7,69.0,4,0,0
22010,5341,7,72.0,4,0,0
22011,5343,8,68.0,4,1,1
22012,5343,7,79.0,4,1,1
22013,5343,7,58.0,4,1,1
22014,5343,7,87.0,4,0,0
22015,5345,7,83.0,4,1,1
22016,5345,7,76.0,4,1,1
22017,5345,7,53.0,4,1,1
22018,5345,7,76.0,4,0,1
22019,5345,1,65.0,4,0,0
22020,5346,9,51.0,4,1,1
22021,5351,8,68.0,4,1,1
22022,5351,11,74.0,4,1,1
22023,5351,7,58.0,4,1,1
22024,5351,7,63.0,4,1,1
22025,5351,7,85.0,4,1,1
22026,5351,8,80.0,4,1,1
22027,5351,1,69.0,4,1,1
22028,5351,7,66.0,4,0,0
22029,5351,7,75.0,4,0,0
22030,5351,7,68.0,4,0,0
22031,5351,8,52.0,4,0,0
22032,5352,7,70.0,4,1,1
22033,5352,7,83.0,4,1,1
22034,5352,7,66.0,4,1,1
22035,5352,8,68.0,4,1,1
22036,5352,8,81.0,4,1,1
22037,5352,7,62.0,4,1,1
22038,5352,7,67.0,4,1,1
22039,5352,7,79.0,4,1,1
22040,5352,8,66.0,4,1,1
22041,5352,8,54.0,4,1,1
22042,5352,8,68.0,4,1,1
22043,5352,7,51.0,4,1,1
22044,5352,7,57.0,4,0,0
22045,5352,9,81.0,4,0,0
22046,5352,7,50.0,4,0,0
22047,5352,7,57.0,4,0,0
22048,5353,7,72.0,4,1,0
22049,5353,7,53.0,4,1,1
22050,5353,8,57.0,4,1,1
22051,5353,7,68.0,4,1,1
22052,5353,7,72.0,4,0,0
22053,5353,7,63.0,4,0,0
22054,5353,7,69.0,4,0,0
22055,5353,7,54.0,4,0,0
22056,5353,7,53.0,4,0,0
22057,5353,7,56.0,4,0,0
22058,5353,7,58.0,4,0,0
22059,5353,2,68.0,4,0,0
22060,5353,7,60.0,4,0,0
22061,5354,7,57.0,4,0,0
22062,5355,8,68.0,4,1,1
22063,5355,7,58.0,4,1,1
22064,5355,7,62.0,4,1,1
22065,5355,7,66.0,4,1,1
22066,5355,7,86.0,4,1,1
22067,5355,8,62.0,4,0,0
22068,5355,7,81.0,4,0,0
22069,5355,8,29.0,4,0,0
22070,5355,7,72.0,4,0,0
22071,5355,9,71.0,4,0,0
22072,5355,7,60.0,4,0,0
22073,5355,7,71.0,4,0,0
22074,5355,7,39.0,4,0,0
22075,5355,7,68.0,4,0,0
22076,5355,7,34.0,4,0,0
22077,5355,8,77.0,4,0,0
22078,5355,9,64.0,4,0,0
22079,5355,1,78.0,4,0,0
22080,5360,7,69.0,4,1,1
22081,5360,7,69.0,4,1,1
22082,5360,7,58.0,4,0,0
22083,5360,7,66.0,4,0,0
22084,5371,7,61.0,4,1,1
22085,5372,8,52.0,4,1,1
22086,5372,7,63.0,4,1,1
22087,5372,7,65.0,4,0,0
22088,5373,7,72.0,4,1,1
22089,5373,8,61.0,4,1,1
22090,5373,7,46.0,4,0,0
22091,5373,7,43.0,4,0,0
22092,5373,7,59.0,4,0,0
22093,5374,7,64.0,4,1,1
22094,5374,7,42.0,4,0,0
22095,5401,7,65.0,4,0,0
22096,5412,7,74.0,4,1,1
22097,5412,7,73.0,4,0,0
22098,5412,7,75.0,4,0,0
22099,5412,7,58.0,4,0,0
22100,5413,9,52.0,4,0,0
22101,5413,7,72.0,4,0,0
22102,5417,9,71.0,4,1,1
22103,5417,7,70.0,4,1,1
22104,5417,9,75.0,4,0,0
22105,5422,8,66.0,4,1,1
22106,5422,8,70.0,4,0,0
22107,5422,7,65.0,4,0,0
22108,5422,7,71.0,4,0,0
22109,5422,7,62.0,4,0,0
22110,5422,7,66.0,4,0,0
22111,5431,7,83.0,4,1,1
22112,5431,7,32.0,4,1,1
22113,5431,8,71.0,4,1,1
22114,5431,8,63.0,4,0,0
22115,5431,7,64.0,4,0,0
22116,5433,8,71.0,4,1,1
22117,5433,8,52.0,4,0,0
22118,5433,13,59.0,4,0,0
22119,5433,1,76.0,4,0,0
22120,5434,7,64.0,4,0,0
22121,5451,8,55.0,4,1,1
22122,5451,9,55.0,4,0,0
22123,5453,9,70.0,4,1,1
22124,5453,7,69.0,4,1,1
22125,5453,7,71.0,4,1,1
22126,5453,1,85.0,4,1,1
22127,5453,7,89.0,4,1,1
22128,5453,7,61.0,4,1,1
22129,5453,7,38.0,4,1,1
22130,5453,7,79.0,4,1,1
22131,5453,8,45.0,4,0,0
22132,5453,7,58.0,4,0,0
22133,5453,7,52.0,4,0,0
22134,5453,7,47.0,4,0,0
22135,5453,7,70.0,4,0,0
22136,5461,7,41.0,4,1,1
22137,5461,9,69.0,4,1,1
22138,5461,7,84.0,4,1,1
22139,5461,7,19.0,4,1,1
22140,5461,7,87.0,4,1,1
22141,5461,7,70.0,4,1,1
22142,5461,8,69.0,4,1,1
22143,5461,7,74.0,4,0,0
22144,5461,7,73.0,4,0,0
22145,5461,8,66.0,4,0,0
22146,5461,8,63.0,4,0,0
22147,5461,7,38.0,4,0,0
22148,5473,7,52.0,4,1,1
22149,5491,7,64.0,4,1,1
22150,5491,7,56.0,4,1,1
22151,5491,8,67.0,4,0,0
22152,5491,10,40.0,4,0,0
22153,5491,7,80.0,4,0,0
22154,5491,8,59.0,4,0,0
22155,5491,8,50.0,4,0,0
22156,5495,7,55.0,4,1,1
22157,5495,8,77.0,4,0,0
22158,5501,8,64.0,4,1,1
22159,5501,7,76.0,4,0,0
22160,5501,7,45.0,4,0,0
22161,5501,7,60.0,4,0,0
22162,5501,7,59.0,4,0,0
22163,5501,7,56.0,4,0,0
22164,5501,7,59.0,4,0,0
22165,5502,7,80.0,4,1,1
22166,5502,8,82.0,4,0,0
22167,5502,7,61.0,4,0,0
22168,5520,7,79.0,4,1,1
22169,5520,8,52.0,4,0,0
22170,5520,7,74.0,4,0,0
22171,5522,9,77.0,4,1,1
22172,5522,7,55.0,4,1,1
22173,5522,7,81.0,4,0,0
22174,5522,7,70.0,4,0,0
22175,5523,7,75.0,4,1,1
22176,5523,8,68.0,4,1,1
22177,5523,9,69.0,4,1,1
22178,5523,7,79.0,4,1,1
22179,5523,7,43.0,4,1,1
22180,5523,7,63.0,4,0,0
22181,5523,7,88.0,4,0,0
22182,5540,7,52.0,4,1,1
22183,5540,8,61.0,4,1,1
22184,5540,8,78.0,4,1,1
22185,5540,8,85.0,4,1,1
22186,5540,7,58.0,4,1,1
22187,5540,7,66.0,4,1,1
22188,5540,7,77.0,4,1,0
22189,5540,1,76.0,4,1,1
22190,5540,7,82.0,4,1,1
22191,5540,7,72.0,4,1,1
22192,5540,7,84.0,4,0,0
22193,5540,7,72.0,4,0,0
22194,5540,8,59.0,4,0,0
22195,5540,7,69.0,4,0,0
22196,5540,7,86.0,4,0,0
22197,5540,8,70.0,4,0,0
22198,5540,7,77.0,4,0,0
22199,5540,7,77.0,4,0,0
22200,5540,8,62.0,4,0,0
22201,5540,7,64.0,4,0,0
22202,5540,7,62.0,4,0,0
22203,5540,8,68.0,4,0,0
22204,5540,8,71.0,4,0,0
22205,5540,9,65.0,4,0,0
22206,5540,7,81.0,4,0,0
22207,5540,7,76.0,4,0,0
22208,5540,7,48.0,4,0,0
22209,5540,7,75.0,4,0,0
22210,5540,7,69.0,4,0,0
22211,5540,9,50.0,4,0,0
22212,5540,8,47.0,4,0,0
22213,5540,8,65.0,4,0,0
22214,5550,8,70.0,4,1,1
22215,5550,7,62.0,4,0,0
22216,5554,9,72.0,4,1,1
22217,5554,8,53.0,4,1,1
22218,5554,10,65.0,4,1,1
22219,5554,7,83.0,4,1,1
22220,5554,7,44.0,4,1,1
22221,5554,8,71.0,4,1,1
22222,5554,7,56.0,4,0,0
22223,5554,8,55.0,4,0,0
22224,5554,9,49.0,4,0,0
22225,5554,7,64.0,4,0,0
22226,5554,7,50.0,4,0,0
22227,5554,7,64.0,4,0,0
22228,5554,7,60.0,4,0,0
22229,5554,7,69.0,4,0,0
22230,5554,8,45.0,4,0,0
22231,5554,7,32.0,4,0,0
22232,5554,7,67.0,4,0,0
22233,5556,7,68.0,4,1,1
22234,5556,7,56.0,4,1,1
22235,5556,7,69.0,4,1,1
22236,5556,8,71.0,4,1,1
22237,5556,8,65.0,4,1,1
22238,5556,7,82.0,4,0,0
22239,5556,7,75.0,4,0,0
22240,5556,7,80.0,4,0,0
22241,5556,7,55.0,4,0,0
22242,5556,7,47.0,4,0,0
22243,5556,7,74.0,4,0,0
22244,5556,7,64.0,4,0,0
22245,5556,1,75.0,4,0,0
22246,5556,7,81.0,4,0,0
22247,5556,7,47.0,4,0,0
22248,5556,7,63.0,4,0,0
22249,5556,8,74.0,4,0,0
22250,5556,7,60.0,4,0,0
22251,5556,7,65.0,4,0,0
22252,5558,7,75.0,4,1,1
22253,5558,7,72.0,4,1,1
22254,5558,7,63.0,4,1,1
22255,5558,7,75.0,4,1,1
22256,5558,7,71.0,4,1,1
22257,5558,7,66.0,4,1,1
22258,5558,7,70.0,4,1,1
22259,5558,7,82.0,4,0,0
22260,5558,8,78.0,4,0,0
22261,5558,7,55.0,4,0,0
22262,5558,8,67.0,4,0,0
22263,5558,7,74.0,4,0,0
22264,5558,7,59.0,4,0,0
22265,5558,7,60.0,4,0,0
22266,5558,7,70.0,4,0,0
22267,5558,8,66.0,4,0,0
22268,5558,8,68.0,4,0,0
22269,5558,8,70.0,4,0,0
22270,5558,7,69.0,4,0,0
22271,5558,7,72.0,4,0,0
22272,5560,9,65.0,4,1,1
22273,5560,8,74.0,4,1,1
22274,5560,7,43.0,4,0,0
22275,5560,9,78.0,4,0,0
22276,5571,8,80.0,4,1,1
22277,5571,7,27.0,4,1,1
22278,5571,7,68.0,4,0,0
22279,5571,7,82.0,4,0,0
22280,5571,7,73.0,4,0,0
22281,5571,7,69.0,4,0,0
22282,5573,7,63.0,4,1,1
22283,5573,11,78.0,4,1,1
22284,5573,7,69.0,4,1,1
22285,5573,7,75.0,4,1,1
22286,5573,9,31.0,4,0,0
22287,5575,7,73.0,4,1,1
22288,5575,8,75.0,4,1,1
22289,5575,7,76.0,4,1,1
22290,5575,7,68.0,4,0,0
22291,5575,7,80.0,4,0,0
22292,5575,9,68.0,4,0,0
22293,5576,8,62.0,4,1,1
22294,5576,7,50.0,4,1,1
22295,5576,7,67.0,4,0,0
22296,5576,8,40.0,4,0,0
22297,5581,8,86.0,4,1,1
22298,5581,8,75.0,4,1,1
22299,5581,8,71.0,4,1,1
22300,5581,7,69.0,4,0,0
22301,5582,9,71.0,4,1,1
22302,5582,9,75.0,4,0,0
22303,5583,7,73.0,4,0,0
22304,5583,7,75.0,4,0,0
22305,5583,9,70.0,4,0,0
22306,5600,11,74.0,4,1,1
22307,5600,7,65.0,4,1,1
22308,5600,7,36.0,4,1,1
22309,5600,7,59.0,4,1,1
22310,5600,1,80.0,4,1,1
22311,5600,7,43.0,4,1,1
22312,5600,7,72.0,4,1,1
22313,5600,7,69.0,4,1,1
22314,5600,7,70.0,4,1,1
22315,5600,7,48.0,4,0,0
22316,5600,7,63.0,4,0,0
22317,5600,7,68.0,4,0,0
22318,5600,7,75.0,4,0,0
22319,5600,7,61.0,4,0,0
22320,5600,0,63.0,4,0,0
22321,5600,7,57.0,4,0,0
22322,5600,7,88.0,4,0,0
22323,5602,7,66.0,4,0,0
22324,5602,7,41.0,4,0,0
22325,5603,7,85.0,4,1,1
22326,5605,7,73.0,4,1,1
22327,5605,8,81.0,4,1,1
22328,5605,7,62.0,4,1,1
22329,5605,8,74.0,4,1,1
22330,5605,8,53.0,4,0,0
22331,5605,8,71.0,4,0,0
22332,5605,7,53.0,4,0,0
22333,5605,7,73.0,4,0,0
22334,5605,7,83.0,4,0,0
22335,5605,7,59.0,4,0,0
22336,5605,7,70.0,4,0,0
22337,5606,7,70.0,4,1,1
22338,5606,7,69.0,4,1,1
22339,5606,7,59.0,4,1,1
22340,5606,7,79.0,4,1,1
22341,5606,9,79.0,4,1,1
22342,5606,8,72.0,4,1,1
22343,5606,7,78.0,4,1,1
22344,5606,9,79.0,4,1,1
22345,5606,7,69.0,4,1,1
22346,5606,7,84.0,4,1,1
22347,5606,7,82.0,4,1,1
22348,5606,7,74.0,4,0,0
22349,5606,7,66.0,4,0,0
22350,5606,7,74.0,4,0,0
22351,5606,7,81.0,4,0,0
22352,5606,7,75.0,4,0,0
22353,5606,7,73.0,4,0,0
22354,5606,8,46.0,4,0,0
22355,5606,7,65.0,4,0,0
22356,5606,8,67.0,4,0,0
22357,5606,7,81.0,4,0,0
22358,5606,7,81.0,4,0,0
22359,5606,7,58.0,4,0,0
22360,5606,7,64.0,4,0,0
22361,5606,7,67.0,4,0,0
22362,5606,7,46.0,4,0,0
22363,5606,8,50.0,4,0,0
22364,5606,7,56.0,4,0,0
22365,5606,7,70.0,4,0,0
22366,5607,7,76.0,4,1,1
22367,5607,7,80.0,4,1,1
22368,5607,1,65.0,4,0,0
22369,5608,7,79.0,4,1,1
22370,5608,7,69.0,4,1,1
22371,5608,8,82.0,4,1,1
22372,5608,7,72.0,4,1,1
22373,5608,7,75.0,4,1,1
22374,5608,7,77.0,4,1,1
22375,5608,7,73.0,4,1,1
22376,5608,7,69.0,4,1,1
22377,5608,7,59.0,4,1,1
22378,5608,9,58.0,4,0,0
22379,5608,7,78.0,4,0,0
22380,5608,7,80.0,4,0,0
22381,5608,7,44.0,4,0,0
22382,5608,9,79.0,4,0,0
22383,5608,7,72.0,4,0,1
22384,5608,7,65.0,4,0,0
22385,5608,7,59.0,4,0,0
22386,5608,7,71.0,4,0,0
22387,5608,7,72.0,4,0,0
22388,5608,7,58.0,4,0,0
22389,5608,7,77.0,4,0,0
22390,5608,7,79.0,4,0,0
22391,5608,7,29.0,4,0,0
22392,5608,7,55.0,4,0,0
22393,5608,7,60.0,4,0,0
22394,5608,7,83.0,4,0,0
22395,5608,8,48.0,4,0,0
22396,5608,7,69.0,4,0,0
22397,5608,7,47.0,4,0,0
22398,5608,7,71.0,4,0,0
22399,5608,8,20.0,4,0,0
22400,5608,7,51.0,4,0,0
22401,5609,7,64.0,4,1,1
22402,5609,7,75.0,4,1,1
22403,5631,7,66.0,4,1,1
22404,5631,7,66.0,4,1,1
22405,5631,9,70.0,4,1,1
22406,5631,7,80.0,4,0,0
22407,5640,7,81.0,4,0,0
22408,5640,7,40.0,4,0,0
22409,5640,7,76.0,4,0,0
22410,5640,8,72.0,4,0,0
22411,5641,8,61.0,4,1,1
22412,5641,10,73.0,4,1,1
22413,5641,7,72.0,4,0,0
22414,5641,7,75.0,4,0,0
22415,5641,7,74.0,4,0,0
22416,5652,7,63.0,4,1,1
22417,5652,8,54.0,4,0,0
22418,5680,7,71.0,4,1,1
22419,5680,8,62.0,4,0,0
22420,5690,7,77.0,4,1,1
22421,5690,8,61.0,4,1,1
22422,5690,7,72.0,4,1,1
22423,5690,8,68.0,4,1,1
22424,5700,7,66.0,4,1,1
22425,5700,7,53.0,4,1,1
22426,5700,7,53.0,4,1,1
22427,5700,8,76.0,4,1,0
22428,5700,7,42.0,4,1,1
22429,5700,7,76.0,4,1,1
22430,5700,7,79.0,4,1,1
22431,5700,7,66.0,4,1,1
22432,5700,7,33.0,4,1,1
22433,5700,7,81.0,4,1,1
22434,5700,8,72.0,4,1,1
22435,5700,8,74.0,4,1,1
22436,5700,9,71.0,4,0,0
22437,5700,10,52.0,4,0,0
22438,5700,9,45.0,4,0,0
22439,5700,8,65.0,4,0,0
22440,5700,7,59.0,4,0,0
22441,5700,7,72.0,4,0,0
22442,5700,7,49.0,4,0,0
22443,5700,7,47.0,4,0,0
22444,5700,7,70.0,4,0,0
22445,5700,7,78.0,4,0,0
22446,5700,7,76.0,4,0,0
22447,5700,7,62.0,4,0,0
22448,5700,7,65.0,4,0,0
22449,5700,7,77.0,4,0,0
22450,5700,7,39.0,4,0,0
22451,5700,7,56.0,4,0,0
22452,5700,8,76.0,4,0,0
22453,5700,8,76.0,4,0,0
22454,5710,8,67.0,4,1,1
22455,5710,7,53.0,4,0,0
22456,5731,7,56.0,4,1,1
22457,5731,8,50.0,4,1,1
22458,6000,1,68.0,3,1,1
22459,6000,1,76.0,3,0,0
22460,6003,7,63.0,3,0,0
22461,6003,1,30.0,3,0,0
22462,6004,1,66.0,3,1,1
22463,6004,1,64.0,3,0,0
22464,6004,1,30.0,3,0,0
22465,6004,1,54.0,3,0,0
22466,6005,1,80.0,3,1,1
22467,6005,1,66.0,3,1,1
22468,6005,1,55.0,3,0,0
22469,6006,1,63.0,3,1,1
22470,6006,1,76.0,3,1,1
22471,6006,3,68.0,3,1,1
22472,6006,1,64.0,3,0,0
22473,6006,1,45.0,3,0,0
22474,6006,1,74.0,3,0,0
22475,6006,1,75.0,3,0,0
22476,6006,1,74.0,3,0,0
22477,6006,7,64.0,3,0,0
22478,6007,9,82.0,3,1,1
22479,6007,1,82.0,3,1,1
22480,6007,1,73.0,3,1,1
22481,6007,1,42.0,3,1,1
22482,6007,1,22.0,3,0,0
22483,6007,2,60.0,3,0,0
22484,6007,1,68.0,3,0,0
22485,6007,8,82.0,3,0,0
22486,6007,1,68.0,3,0,0
22487,6008,7,78.0,3,1,1
22488,6008,1,80.0,3,1,1
22489,6008,1,62.0,3,1,1
22490,6008,1,63.0,3,1,1
22491,6008,1,51.0,3,1,1
22492,6008,1,69.0,3,1,1
22493,6008,1,69.0,3,1,1
22494,6008,1,86.0,3,1,1
22495,6008,1,26.0,3,0,0
22496,6008,1,72.0,3,0,0
22497,6008,1,87.0,3,0,0
22498,6008,1,68.0,3,0,0
22499,6008,1,73.0,3,0,0
22500,6008,1,75.0,3,0,0
22501,6008,1,60.0,3,0,0
22502,6008,1,45.0,3,0,0
22503,6008,1,63.0,3,0,0
22504,6008,1,64.0,3,0,0
22505,6009,2,83.0,3,1,1
22506,6009,1,69.0,3,1,1
22507,6009,1,74.0,3,1,1
22508,6009,1,71.0,3,1,1
22509,6009,1,71.0,3,1,1
22510,6009,1,55.0,3,1,1
22511,6009,1,62.0,3,1,1
22512,6009,1,79.0,3,1,1
22513,6009,1,55.0,3,1,1
22514,6009,7,65.0,3,1,1
22515,6009,1,69.0,3,1,1
22516,6009,1,58.0,3,1,1
22517,6009,1,85.0,3,1,1
22518,6009,4,46.0,3,1,1
22519,6009,1,72.0,3,1,1
22520,6009,1,70.0,3,1,1
22521,6009,1,74.0,3,1,1
22522,6009,1,52.0,3,1,0
22523,6009,1,68.0,3,1,1
22524,6009,1,62.0,3,1,1
22525,6009,1,39.0,3,1,1
22526,6009,7,69.0,3,1,1
22527,6009,1,45.0,3,0,0
22528,6009,1,72.0,3,0,1
22529,6009,1,23.0,3,0,0
22530,6009,1,75.0,3,0,0
22531,6009,1,23.0,3,0,0
22532,6009,1,50.0,3,0,0
22533,6009,1,52.0,3,0,0
22534,6009,1,74.0,3,0,0
22535,6010,1,54.0,3,1,1
22536,6010,2,60.0,3,1,1
22537,6010,1,86.0,3,1,1
22538,6010,1,82.0,3,1,1
22539,6010,2,68.0,3,1,1
22540,6010,1,69.0,3,1,1
22541,6010,2,50.0,3,1,1
22542,6010,1,82.0,3,1,1
22543,6010,1,77.0,3,1,1
22544,6010,1,55.0,3,1,1
22545,6010,1,83.0,3,1,1
22546,6010,3,84.0,3,1,1
22547,6010,1,49.0,3,1,1
22548,6010,1,77.0,3,1,1
22549,6010,1,65.0,3,1,1
22550,6010,1,65.0,3,1,1
22551,6010,1,65.0,3,1,1
22552,6010,1,91.0,3,1,1
22553,6010,1,74.0,3,1,1
22554,6010,1,66.0,3,1,1
22555,6010,1,70.0,3,1,1
22556,6010,1,82.0,3,1,1
22557,6010,1,78.0,3,1,1
22558,6010,1,72.0,3,1,1
22559,6010,7,71.0,3,1,1
22560,6010,1,84.0,3,1,1
22561,6010,1,66.0,3,1,1
22562,6010,1,33.0,3,1,1
22563,6010,1,63.0,3,1,0
22564,6010,1,78.0,3,1,1
22565,6010,1,77.0,3,1,1
22566,6010,1,82.0,3,1,1
22567,6010,1,77.0,3,0,0
22568,6010,2,66.0,3,0,0
22569,6010,1,67.0,3,0,0
22570,6010,1,77.0,3,0,0
22571,6010,1,50.0,3,0,0
22572,6010,1,92.0,3,0,0
22573,6010,1,89.0,3,0,0
22574,6010,1,63.0,3,0,0
22575,6010,1,71.0,3,0,0
22576,6010,1,52.0,3,0,0
22577,6010,1,75.0,3,0,0
22578,6010,1,62.0,3,0,0
22579,6010,1,52.0,3,0,0
22580,6010,1,73.0,3,0,0
22581,6010,1,72.0,3,0,0
22582,6010,2,44.0,3,0,0
22583,6010,7,47.0,3,0,0
22584,6010,1,16.0,3,0,0
22585,6010,1,69.0,3,0,0
22586,6010,1,88.0,3,0,0
22587,6010,7,19.0,3,0,0
22588,6010,1,67.0,3,0,0
22589,6011,1,64.0,3,1,1
22590,6011,1,69.0,3,1,1
22591,6011,1,65.0,3,1,1
22592,6011,2,70.0,3,1,1
22593,6011,1,79.0,3,1,1
22594,6011,1,76.0,3,1,1
22595,6011,1,46.0,3,1,1
22596,6011,1,72.0,3,1,1
22597,6011,1,75.0,3,1,1
22598,6011,1,52.0,3,1,1
22599,6011,7,56.0,3,1,1
22600,6011,1,48.0,3,1,1
22601,6011,1,74.0,3,1,1
22602,6011,1,65.0,3,0,0
22603,6011,1,71.0,3,0,0
22604,6011,2,56.0,3,0,0
22605,6011,1,83.0,3,0,0
22606,6011,1,63.0,3,0,0
22607,6012,1,77.0,3,1,1
22608,6012,1,81.0,3,1,1
22609,6012,1,70.0,3,1,1
22610,6012,1,63.0,3,1,1
22611,6012,1,75.0,3,1,1
22612,6012,4,52.0,3,1,1
22613,6012,1,63.0,3,1,1
22614,6012,1,64.0,3,1,1
22615,6012,1,65.0,3,1,1
22616,6012,3,70.0,3,1,1
22617,6012,1,51.0,3,0,0
22618,6012,1,18.0,3,0,0
22619,6012,2,72.0,3,0,0
22620,6012,1,72.0,3,0,0
22621,6012,1,54.0,3,0,0
22622,6012,1,48.0,3,0,0
22623,6014,1,68.0,3,1,1
22624,6014,1,69.0,3,1,1
22625,6014,1,79.0,3,1,1
22626,6014,1,61.0,3,1,1
22627,6014,4,76.0,3,1,1
22628,6014,1,58.0,3,1,1
22629,6014,7,75.0,3,1,1
22630,6014,1,17.0,3,1,1
22631,6014,1,59.0,3,1,1
22632,6014,1,80.0,3,1,1
22633,6014,1,72.0,3,1,1
22634,6014,1,52.0,3,1,0
22635,6014,1,68.0,3,1,1
22636,6014,1,57.0,3,1,1
22637,6014,7,69.0,3,1,1
22638,6014,2,70.0,3,1,1
22639,6014,1,52.0,3,1,1
22640,6014,1,75.0,3,1,1
22641,6014,1,84.0,3,1,1
22642,6014,1,52.0,3,1,1
22643,6014,1,44.0,3,1,1
22644,6014,1,68.0,3,1,1
22645,6014,1,66.0,3,1,1
22646,6014,1,64.0,3,1,1
22647,6014,1,59.0,3,1,1
22648,6014,1,70.0,3,1,1
22649,6014,1,47.0,3,1,1
22650,6014,1,89.0,3,1,1
22651,6014,1,40.0,3,0,0
22652,6014,7,62.0,3,0,0
22653,6014,1,77.0,3,0,0
22654,6014,2,25.0,3,0,0
22655,6014,1,71.0,3,0,0
22656,6014,1,68.0,3,0,0
22657,6014,1,75.0,3,0,0
22658,6014,1,53.0,3,0,0
22659,6014,1,50.0,3,0,0
22660,6014,1,52.0,3,0,0
22661,6014,1,64.0,3,0,0
22662,6014,1,55.0,3,0,0
22663,6014,2,58.0,3,0,0
22664,6014,1,68.0,3,0,1
22665,6015,1,76.0,3,1,1
22666,6015,1,72.0,3,1,1
22667,6015,1,76.0,3,1,1
22668,6015,1,52.0,3,1,1
22669,6015,1,70.0,3,1,1
22670,6015,1,79.0,3,1,1
22671,6015,1,76.0,3,1,1
22672,6015,2,66.0,3,1,1
22673,6015,1,45.0,3,0,0
22674,6015,1,65.0,3,0,0
22675,6015,1,68.0,3,0,0
22676,6015,2,74.0,3,0,0
22677,6016,1,48.0,3,1,1
22678,6016,1,71.0,3,1,1
22679,6016,1,47.0,3,0,0
22680,6016,2,45.0,3,0,0
22681,6016,1,68.0,3,0,0
22682,6016,2,45.0,3,0,0
22683,6016,1,70.0,3,0,0
22684,6016,1,56.0,3,0,0
22685,6016,1,17.0,3,0,0
22686,6016,7,66.0,3,0,0
22687,6016,1,75.0,3,0,0
22688,6016,1,56.0,3,0,0
22689,6016,1,72.0,3,0,0
22690,6016,1,24.0,3,0,0
22691,6017,1,80.0,3,1,1
22692,6018,5,72.0,3,1,1
22693,6018,1,59.0,3,1,1
22694,6018,2,68.0,3,1,1
22695,6018,1,54.0,3,1,1
22696,6018,4,71.0,3,1,1
22697,6018,1,63.0,3,1,1
22698,6018,1,73.0,3,1,1
22699,6018,3,79.0,3,1,1
22700,6018,1,72.0,3,1,1
22701,6018,1,69.0,3,1,1
22702,6018,2,77.0,3,1,1
22703,6018,1,71.0,3,1,1
22704,6018,1,48.0,3,1,1
22705,6018,1,68.0,3,1,1
22706,6018,1,71.0,3,1,1
22707,6018,1,73.0,3,1,1
22708,6018,1,79.0,3,1,1
22709,6018,1,80.0,3,1,1
22710,6018,1,66.0,3,1,1
22711,6018,1,54.0,3,1,1
22712,6018,1,50.0,3,1,1
22713,6018,1,72.0,3,1,1
22714,6018,1,46.0,3,1,1
22715,6018,1,82.0,3,1,1
22716,6018,1,77.0,3,1,1
22717,6018,1,69.0,3,1,1
22718,6018,1,58.0,3,1,0
22719,6018,1,60.0,3,1,1
22720,6018,1,78.0,3,1,1
22721,6018,1,50.0,3,1,1
22722,6018,7,80.0,3,1,1
22723,6018,1,81.0,3,1,1
22724,6018,2,66.0,3,1,1
22725,6018,1,54.0,3,1,1
22726,6018,1,63.0,3,1,1
22727,6018,1,86.0,3,1,0
22728,6018,1,75.0,3,1,1
22729,6018,2,61.0,3,0,0
22730,6018,1,82.0,3,0,0
22731,6018,1,84.0,3,0,0
22732,6018,1,63.0,3,0,1
22733,6018,1,60.0,3,0,0
22734,6018,7,80.0,3,0,1
22735,6018,1,58.0,3,0,0
22736,6018,1,46.0,3,0,0
22737,6018,1,80.0,3,0,1
22738,6018,1,68.0,3,0,1
22739,6018,1,50.0,3,0,0
22740,6018,1,56.0,3,0,0
22741,6018,1,79.0,3,0,0
22742,6018,1,85.0,3,0,0
22743,6018,1,46.0,3,0,1
22744,6018,1,56.0,3,0,0
22745,6018,1,64.0,3,0,0
22746,6018,7,62.0,3,0,0
22747,6018,1,82.0,3,0,0
22748,6018,1,79.0,3,0,0
22749,6018,1,91.0,3,0,0
22750,6018,1,73.0,3,0,1
22751,6018,1,44.0,3,0,0
22752,6018,1,86.0,3,0,0
22753,6019,1,77.0,3,1,1
22754,6019,1,66.0,3,1,1
22755,6019,1,72.0,3,1,1
22756,6019,1,71.0,3,1,1
